"","State","City","Year","Month","median_NO2","median_SO2","median_CO","median_O3"
"7991","Texas","El Paso",2005,4,27.5,2.1747826454,4.35768156875,46
"7992","Texas","El Paso",2005,5,24.5,1.742625,4.6934881375,47.5
"7993","Texas","El Paso",2005,6,27.75,2.2707025,4.2929181125,49.25
"7994","Texas","El Paso",2005,7,23,1.95991,4.05796875,50.5
"7995","Texas","El Paso",2005,8,21,1.199005,4.4897307125,48.5
"7996","Texas","El Paso",2005,9,25.75,3.04455,5.2221368625,37.75
"7997","Texas","El Paso",2005,10,28.5,3.1906168936,6.521875,34
"7998","Texas","El Paso",2005,11,40,4.8678775,9.87278718125,31.75
"7999","Texas","El Paso",2005,12,37.5,5.37756,9.762867475,28
"8000","Texas","El Paso",2006,1,35,3.50679,6.3863006375,31.5
"8001","Texas","El Paso",2006,2,32.25,2.65783,6.15739655625,32.5
"8002","Texas","El Paso",2006,3,28.5,1.133575,5.0067693875,36
"8003","Texas","El Paso",2006,4,32.25,0.8563125,4.5127850125,44.5
"8004","Texas","El Paso",2006,5,25.5,0.7573884468,3.1896721125,45.5
"8005","Texas","El Paso",2006,6,28,1.068145,4.58208405625,64.5
"8006","Texas","El Paso",2006,7,20,0.47,4.748914175,54
"8007","Texas","El Paso",2006,8,16,0.47,5.08359158125,43.75
"8008","Texas","El Paso",2006,9,23.75,0.752715,5.52786530625,37
"8009","Texas","El Paso",2006,10,27.5,0.47,3.4254181125,34
"8010","Texas","El Paso",2006,11,35.5,1.5323501702,6.36671875,31.75
"8011","Texas","El Paso",2006,12,33.5,1.536245,6.564007525,24.5
"8012","Texas","El Paso",2007,1,30.5,0.752715,4.127242475,26
"8013","Texas","El Paso",2007,2,32.25,1.4793832766,4.583274675,31.5
"8014","Texas","El Paso",2007,3,35,3.29878,5.076038775,41
"8015","Texas","El Paso",2007,4,31,1.77534,3.01125,46.25
"8016","Texas","El Paso",2007,5,17.5,1.06896,1.3079181125,45.5
"8017","Texas","El Paso",2007,6,26.25,1.9467042234,1.8290118625,50.25
"8018","Texas","El Paso",2007,7,15.5,1.31896,0.9567068875,45
"8019","Texas","El Paso",2007,8,19.5,1.2680702908,1.227878225,43.5
"8020","Texas","El Paso",2007,9,19,1.639435,1.458515625,37.75
"8021","Texas","El Paso",2007,10,32,2.331495,2.8681756375,32.5
"8022","Texas","El Paso",2007,11,36.75,4.432085,7.29064648125,25.75
"8023","Texas","El Paso",2007,12,34.5,2.42964,5.6121368625,27
"8024","Texas","El Paso",2008,1,38,3.60412,7.118226275,25
"8025","Texas","El Paso",2008,2,35,2.60249,5.220625,32
"8026","Texas","El Paso",2008,3,36,1.7800134468,2.835054975,40
"8027","Texas","El Paso",2008,4,43,3.22326,4.356148725,44
"8028","Texas","El Paso",2008,5,29,1.44982,1.955523725,39
"8029","Texas","El Paso",2008,6,25,1.6429946596,1.36515625,45
"8030","Texas","El Paso",2008,7,23,1.29715,1.130211225,43
"8031","Texas","El Paso",2008,8,27,1.82059,2.3109375,47
"8032","Texas","El Paso",2008,9,29,2.23498,2.79890625,38.5
"8033","Texas","El Paso",2008,10,37,4.47652,4.539898725,31
"8034","Texas","El Paso",2008,11,38,4.812945,5.94982815,27
"8035","Texas","El Paso",2008,12,32,2.90783,5.148336225,23
"8036","Texas","El Paso",2009,1,36,3.0605,6.16640625,25
"8037","Texas","El Paso",2009,2,36,3.277785,5.705570025,31.5
"8038","Texas","El Paso",2009,3,31,1.34077,3.106148725,36
"8039","Texas","El Paso",2009,4,30,0.917105,2.2085431125,40.5
"8040","Texas","El Paso",2009,5,25,0.70991,1.5940625,42
"8041","Texas","El Paso",2009,6,21,1.264435,1.7025,37
"8042","Texas","El Paso",2009,7,24,0.7898794184,1.0940625,45
"8043","Texas","El Paso",2009,8,22,0.94982,0.835,42
"8044","Texas","El Paso",2009,9,22,0.786245,0.705101525,40
"8045","Texas","El Paso",2009,10,26,0.9186631064,1.5940625,30
"8046","Texas","El Paso",2009,11,35,3.2162862128,5.184476275,27
"8047","Texas","El Paso",2009,12,31,1.49344,3.600101275,25
"8048","Texas","Houston",2000,1,34,38.1058506808,6.2295622,19
"8049","Texas","Houston",2000,2,39,35.65465,0.847614425,25
"8050","Texas","Houston",2000,3,39,27.2521594184,6.1867077,29
"8051","Texas","Houston",2000,4,35,15.671685,5.240343275,35.5
"8052","Texas","Houston",2000,5,29,17.68748,5.450114425,25
"8053","Texas","Houston",2000,6,16.5,14.59698,4.7847028875,19
"8054","Texas","Houston",2000,7,18,28.8741205816,4.792913775,31
"8055","Texas","Houston",2000,8,28,24.875,6.0700506375,39
"8056","Texas","Houston",2000,9,24.5,18.1335318936,5.9435431125,42
"8057","Texas","Houston",2000,10,29.5,16.5368797092,6.3556056125,25
"8058","Texas","Houston",2000,11,32.5,13.760555,10.4512764375,19
"8059","Texas","Houston",2000,12,31,14.1414794184,8.3471875,14
"8060","Texas","Houston",2001,1,35,24.0106847092,8.284489425,16
"8061","Texas","Houston",2001,2,31,15.25291,9.503851275,18
"8062","Texas","Houston",2001,3,36,14.93065,8.823125,34
"8063","Texas","Houston",2001,4,24,19.71744,9.401461225,28
"8064","Texas","Houston",2001,5,27.5,11.022275,0.413864425,30
"8065","Texas","Houston",2001,6,27.5,11.81671,0.880739425,22.5
"8066","Texas","Houston",2001,7,26,26.3126862128,0.479586225,29
"8067","Texas","Houston",2001,8,25,15.60187,1.24989055,23
"8068","Texas","Houston",2001,9,21.5,8.47978,1.3630429125,32
"8069","Texas","Houston",2001,10,38,13.361455,1.46453125,33.5
"8070","Texas","Houston",2001,11,39.5,7.82385,7.5369256375,33
"8071","Texas","Houston",2001,12,34.5,14.884895,7.315757975,19
"8072","Texas","Houston",2003,1,32,16.99608,11.624375,18
"8073","Texas","Houston",2003,2,28.5,19.5138802908,12.7930743625,18
"8074","Texas","Houston",2003,3,30,19.74414,8.317086225,33
"8075","Texas","Houston",2003,4,27.5,26.91373,9.465126075,35.5
"8076","Texas","Houston",2003,5,22,22.96224,8.0640625,48
"8077","Texas","Houston",2003,6,23.5,20.479975,7.6363556125,31
"8078","Texas","Houston",2003,7,16,21.62205,10.681447825,19
"8079","Texas","Houston",2003,8,22.5,18.0224915532,9.6333868625,26.5
"8080","Texas","Houston",2003,9,26,13.9242737872,7.872692975,43
"8081","Texas","Houston",2003,10,36,21.471515,14.3792614625,34
"8082","Texas","Houston",2003,11,30,18.15364,13.2328125,24
"8083","Texas","Houston",2003,12,41,25.64487,16.377398725,22
"8084","Texas","Houston",2004,1,28,26.79591,4.56032835,19
"8085","Texas","Houston",2004,2,32,17.30631,4.673476375,25
"8086","Texas","Houston",2004,3,25,20.8625368936,4.792913775,32
"8087","Texas","Houston",2004,4,27,21.3625368936,4.250726275,33
"8088","Texas","Houston",2004,5,22,13.43065,4.834023625,23
"8089","Texas","Houston",2004,6,20.5,19.33821,3.97153105,18
"8090","Texas","Houston",2004,7,21,16.15038,5.853179975,30
"8091","Texas","Houston",2004,8,21,18.02767,4.786875,46
"8092","Texas","Houston",2004,9,24,16.46061,4.9375,46
"8093","Texas","Houston",2004,10,16.5,17.548737766,5.9465625,21.5
"8094","Texas","Houston",2004,11,22,15.19889,5.949586225,18
"8095","Texas","Houston",2004,12,32,23.5310737872,4.576038775,22
"8096","Texas","Houston",2005,1,25,20.8141706808,1.919375,14
"8097","Texas","Houston",2005,2,21,15.21907,1.883226275,19
"8098","Texas","Houston",2005,3,31,21.6307768936,-0.0895622,28
"8099","Texas","Houston",2005,4,33,19.3751446596,0.6783868625,35
"8100","Texas","Houston",2005,5,20,20.85645,1.5940625,41
"8101","Texas","Houston",2005,6,18.5,15.36685,0.5699493625,32
"8102","Texas","Houston",2005,7,19,16.78776,0.6504577,25
"8103","Texas","Houston",2005,8,23,17.6352337872,1.304898725,36
"8104","Texas","Houston",2005,9,21.5,19.5850805816,-0.092711225,39.5
"8105","Texas","Houston",2005,10,32,30.251165,4.8953125,42
"8106","Texas","Houston",2005,11,31,20.8037706808,4.07,23
"8107","Texas","Houston",2005,12,33,21.62694,5.509788775,18
"8108","Texas","Houston",2006,1,29.5,31.5508,5.651601875,19.5
"8109","Texas","Houston",2006,2,30,26.06578,3.576038775,18
"8110","Texas","Houston",2006,3,25,21.88152,4.371742525,19
"8111","Texas","Houston",2006,4,15.75,9.446354539,2.9047773875,25
"8112","Texas","Houston",2006,5,18.5,11.05662,2.1181756375,30.5
"8113","Texas","Houston",2006,6,25.25,20.1280075,1.99643911875,47.5
"8114","Texas","Houston",2006,7,14.25,7.9917525,1.24151749375,23.25
"8115","Texas","Houston",2006,8,18.5,5.574665,1.5529907125,27.5
"8116","Texas","Houston",2006,9,31.5,10.8097825,3.06908405625,33.75
"8117","Texas","Houston",2006,10,33,10.4636031064,2.5906758875,28.5
"8118","Texas","Houston",2006,11,33,10.2896025,3.63625216875,23.25
"8119","Texas","Houston",2006,12,31,10.72458,4.1513006375,18.5
"8120","Texas","Houston",2007,1,29,13.272051844,3.88993785,16
"8121","Texas","Houston",2007,2,30,12.5916825,3.26427155625,19.75
"8122","Texas","Houston",2007,3,31,8.212045,2.063961225,31
"8123","Texas","Houston",2007,4,31.75,12.4636353156,2.6181756375,30
"8124","Texas","Houston",2007,5,28,7.785935,1.39828125,36.5
"8125","Texas","Houston",2007,6,21.5,5.51754,1.01868951875,25.75
"8126","Texas","Houston",2007,7,20.5,5.175255,1.8109375,19
"8127","Texas","Houston",2007,8,24.5,6.57711,2.4525,28
"8128","Texas","Houston",2007,9,26.5,10.630246,3.72833393125,37.5
"8129","Texas","Houston",2007,10,34,12.694,4.7145818875,33
"8130","Texas","Houston",2007,11,36.5,10.9978323546,3.9829256625,26.25
"8131","Texas","Houston",2007,12,30.5,4.13928,4.8224911875,21
"8132","Texas","Houston",2008,1,29.5,10.582,3.0829127375,23
"8133","Texas","Houston",2008,2,33,5.13928,2.96772175,29
"8134","Texas","Houston",2008,3,30.5,4.168735,3.2028359375,33.5
"8135","Texas","Houston",2008,4,24.25,3.10412,2.8262696125,37.75
"8136","Texas","Houston",2008,5,17,2.15783,2.0278125,31.5
"8137","Texas","Houston",2008,6,16.5,1.5924,1.11708329375,19.75
"8138","Texas","Houston",2008,7,16.5,2.00516,1.8863015625,22
"8139","Texas","Houston",2008,8,20,2.4809768936,3.2362693875,25.5
"8140","Texas","Houston",2008,9,31.75,12.579245,14.4858318875,41
"8141","Texas","Houston",2008,10,39.5,4.22489,4.2465058875,39
"8142","Texas","Houston",2008,11,32.25,6.3267025,4.27184724375,25.25
"8143","Texas","Houston",2008,12,21,8.406705,2.8154846625,18.5
"8144","Texas","Houston",2009,1,31,8.80693,3.7597140625,22.5
"8145","Texas","Houston",2009,2,27.25,5.786905,2.49699914375,28
"8146","Texas","Houston",2009,3,24.5,3.95471,1.955523725,31
"8147","Texas","Houston",2009,4,20.25,2.0184017234,1.6225275875,38
"8148","Texas","Houston",2009,5,13,2.1388402908,1.6136424625,27
"8149","Texas","Houston",2009,6,12,1.4701082766,0.86101079375,26.9166666666667
"8150","Texas","Houston",2009,7,8,1.46154,2.0807647,24.5
"8151","Texas","Houston",2009,8,8.75,2.4669925,1.930487675,27
"8152","Texas","Houston",2009,9,17.5,7.410935,3.06042063125,32.25
"8153","Texas","Houston",2009,10,17,2.5418062128,2.1678698875,22
"8154","Texas","Houston",2009,11,30,6.5582715532,6.823910525,27.75
"8155","Texas","Houston",2009,12,22,8.940235,3.2718715875,15
"8156","Texas","Not in a city",2008,1,14,1.1943306808,3.52260945,30
"8157","Texas","Not in a city",2008,2,9,2.25353,3.52260945,36
"8158","Texas","Not in a city",2008,3,12,2.49344,3.3953125,37.5
"8159","Texas","Not in a city",2008,4,8,1.68973,3.214586225,42
"8160","Texas","Not in a city",2008,5,6,2.44982,3.52260945,38
"8161","Texas","Not in a city",2008,6,0,12.5460968936,2.57,23
"8162","Texas","Not in a city",2008,7,4,10.32711,2.063961225,20
"8163","Texas","Not in a city",2008,8,8,2.9062,2.57,25
"8164","Texas","Not in a city",2008,9,12.5,1.2067937872,3.3772381375,42
"8165","Texas","Not in a city",2008,10,15,6.9566293192,3.033851275,33
"8166","Texas","Not in a city",2008,11,14.5,1.055059,2.606148725,29.5
"8167","Texas","Not in a city",2008,12,19.5,1.286245,3.6844806125,25
"8168","Texas","Not in a city",2009,1,22.5,1.2504146596,3.3772381375,29
"8169","Texas","Not in a city",2009,2,13,1.49344,2.62421875,34.5
"8170","Texas","Not in a city",2009,3,10,2.60249,3.106148725,36
"8171","Texas","Not in a city",2009,4,10.5,0.47,3.160367475,39
"8172","Texas","Not in a city",2009,5,9,1.47163,3.684476275,38
"8173","Texas","Not in a city",2009,6,9,5.91109,2.606148725,26
"8174","Texas","Not in a city",2009,7,8,8.19136,2.57,25
"8175","Texas","Not in a city",2009,8,9,10.8584106808,2.533851275,26
"8176","Texas","Not in a city",2009,9,12,0.47,3.250726275,34
"8177","Texas","Not in a city",2009,10,9,0.47,2.57,23
"8178","Texas","Not in a city",2009,11,20.5,1.286245,3.431461225,30.5
"8179","Texas","Not in a city",2009,12,12,0.47,3.371742525,19
"8180","Texas","San Antonio",2008,1,27,2.62756,4.8290625,30
"8181","Texas","San Antonio",2008,2,25,2.4685137872,4.082086225,36
"8182","Texas","San Antonio",2008,3,20,2.1881,4.720625,36
"8183","Texas","San Antonio",2008,4,12,2.5938853404,3.630257525,39
"8184","Texas","San Antonio",2008,5,9,1.23172,3.9375,39
"8185","Texas","San Antonio",2008,6,3,0.47,2.2890037375,25
"8186","Texas","San Antonio",2008,7,5,1.03543,2.063961225,23
"8187","Texas","San Antonio",2008,8,10,0.47,2.714586225,28
"8188","Texas","San Antonio",2008,9,30.5,1.4139896596,4.7929181125,43
"8189","Texas","San Antonio",2008,10,30,1.66792,5.509788775,36
"8190","Texas","San Antonio",2008,11,30,3.38765,6.6784375,33
"8191","Texas","San Antonio",2008,12,25,2.6180693192,5.220625,25
"8192","Texas","San Antonio",2009,1,33.5,2.635205,6.7438320875,30
"8193","Texas","San Antonio",2009,2,25.5,3.60575,3.3049493625,36
"8194","Texas","San Antonio",2009,3,17,1.38439,2.381414175,36
"8195","Texas","San Antonio",2009,4,24.5,1.199005,4.0730193875,41
"8196","Texas","San Antonio",2009,5,8,0.47,3.07,39
"8197","Texas","San Antonio",2009,6,6,0.47,1.2575038375,32
"8198","Texas","San Antonio",2009,7,6,1.31896,1.274788775,29
"8199","Texas","San Antonio",2009,8,8,2.4062,1.2402189,31
"8200","Texas","San Antonio",2009,9,16,0.47,2.0097381375,33
"8201","Texas","San Antonio",2009,10,15,0.47,3.9375,22
"8202","Texas","San Antonio",2009,11,28,1.068145,8.50984375,29.5
"8203","Texas","San Antonio",2009,12,22,1.23172,5.306593275,18
"8204","Texas","Waco",2007,4,7,2.7148,3.539898725,41
"8205","Texas","Waco",2007,5,6.5,2.7148,3.8109881375,44.5
"8206","Texas","Waco",2007,6,4,0.47,3.539898725,28
"8207","Texas","Waco",2007,7,3,0.47,3.720625,26
"8208","Texas","Waco",2007,8,6,0.47,3.8290625,35
"8209","Texas","Waco",2007,9,5,0.47,3.9375,38
"8210","Texas","Waco",2007,10,8,0.47,3.2735155,41.5
"8211","Texas","Waco",2007,11,5.5,0.47,1.2025,31
"8212","Texas","Waco",2007,12,12,0.47,1.2025,26
"8213","Texas","Waco",2008,1,12.5,0.47,1.238648725,27.5
"8214","Texas","Waco",2008,2,10,0.47,1.2025,34
"8215","Texas","Waco",2008,3,8,0.47,1.2025,37
"8216","Texas","Waco",2008,4,4.5,0.47,1.2025,40.5
"8217","Texas","Waco",2008,5,3,0.47,1.2025,36
"8218","Texas","Waco",2008,6,2,0.47,0.593523675,30
"8219","Texas","Waco",2008,7,3,0.47,0.479586225,32
"8220","Texas","Waco",2008,8,5,0.47,1.2025,39
"8221","Texas","Waco",2008,9,5,0.47,1.2025,40.5
"8222","Texas","Waco",2008,10,8,0.47,1.2025,39
"8223","Texas","Waco",2008,11,9.5,0.47,1.2025,31
"8224","Texas","Waco",2008,12,8,0.47,1.2025,25
"8225","Texas","Waco",2009,1,9,0.47,1.815648025,26
"8226","Texas","Waco",2009,2,6,0.47,1.2025,31.5
"8227","Texas","Waco",2009,3,3,0.47,1.2402189,36
"8228","Texas","Waco",2009,4,3.5,0.47,2.2721915875,39
"8229","Texas","Waco",2009,5,1,0.47,1.347086225,36
"8230","Texas","Waco",2009,6,0.5,0.51362,1.2025,40.5
"8231","Texas","Waco",2009,7,2,0.51362,1.2025,43
"8232","Texas","Waco",2009,8,2,0.49181,1.2025,39
"8233","Texas","Waco",2009,9,6.5,0.47,1.531364425,42
"8234","Texas","Waco",2009,10,3,0.47,1.2025,29
"8235","Texas","Waco",2009,11,10.5,0.47,2.2266131375,33.5
"8236","Texas","Waco",2009,12,9,0.47,2.063961225,23
"8237","Virginia","Alexandria",2000,3,52,38.9978405816,12.027146575,0
"8238","Virginia","Alexandria",2000,4,38.5,11.802545,8.6905743625,26.5
"8239","Virginia","Alexandria",2000,5,37,14.90721,8.533961225,42
"8240","Virginia","Alexandria",2000,6,35.5,17.124495,7.9720038875,40
"8241","Virginia","Alexandria",2000,7,36,21.71744,7.419476275,43
"8242","Virginia","Alexandria",2000,8,29,16.62531,6.160413775,32
"8243","Virginia","Alexandria",2000,9,27,19.750155,6.17546875,22.5
"8244","Virginia","Alexandria",2000,10,41,24.9279602908,12.889429975,14
"8245","Virginia","Alexandria",2006,5,37,9.78349,2.997711225,40
"8246","Virginia","Alexandria",2006,6,30,9.63734,4.865211225,48
"8247","Virginia","Alexandria",2006,7,26,8.60412,6.485726275,46
"8248","Virginia","Alexandria",2006,8,36,10.26168,3.306593275,50
"8249","Virginia","Alexandria",2006,9,25.5,5.99833,5.585101275,29
"8250","Virginia","Alexandria",2006,10,28,10.6725,7.7833264875,23.5
"8251","Virginia","Alexandria",2007,3,41,7.97978,9.4315625,35
"8252","Virginia","Alexandria",2007,4,39.5,8.83037,5.02950705,33.5
"8253","Virginia","Alexandria",2007,7,25,8.78512,1.8717275625,45.5
"8254","Virginia","Alexandria",2007,8,24,15.01137,2.7446875,50
"8255","Virginia","Alexandria",2007,9,35.5,14.391415,4.323023725,40.5
"8256","Virginia","Alexandria",2007,10,29,13.16241,1.955523725,26
"8257","Virginia","Alexandria",2008,3,39,7.21969,7.274898725,3
"8258","Virginia","Alexandria",2008,4,25.5,10.9412665532,5.7641923125,33
"8259","Virginia","Alexandria",2008,5,26,7.78675,2.997711225,35
"8260","Virginia","Alexandria",2008,6,24,8.71806,3.07,42
"8261","Virginia","Alexandria",2008,7,23,9.69268,2.0278125,45.5
"8262","Virginia","Alexandria",2008,8,30,9.3379431064,0.732601275,38
"8263","Virginia","Alexandria",2008,9,24.5,9.98141,2.3665360625,28.5
"8264","Virginia","Alexandria",2008,10,26,2.7418818936,1.9062280375,21
"8265","Virginia","Alexandria",2009,3,30,15.35544,-0.165,26
"8266","Virginia","Alexandria",2009,4,30,7.10901,3.3049493625,36
"8267","Virginia","Alexandria",2009,5,25,6.24313,0.532156725,32
"8268","Virginia","Alexandria",2009,6,21,7.2501046596,1.163336225,37
"8269","Virginia","Alexandria",2009,7,21,7.23498,2.606148725,38
"8270","Virginia","Alexandria",2009,8,23,6.60575,2.389273725,42
"8271","Virginia","Alexandria",2009,9,24.5,3.03706,2.693492475,28.5
"8272","Virginia","Alexandria",2009,10,26,3.14774,5.190523725,21
"8273","Virginia","Annandale",2006,1,32,12.0548462128,7.785648025,19
"8274","Virginia","Annandale",2006,2,32.5,15.2063903404,9.6718865125,26.5
"8275","Virginia","Annandale",2006,3,30,17.39355,12.028023725,36
"8276","Virginia","Annandale",2006,4,30,9.24639,6.6303125,41.5
"8277","Virginia","Annandale",2006,5,29,7.87399,8.503851275,42
"8278","Virginia","Annandale",2006,6,24.5,8.8179796596,10.57015625,48
"8279","Virginia","Annandale",2006,7,22,7.63571,10.985836225,45
"8280","Virginia","Annandale",2006,8,27,14.89029,3.50375,51
"8281","Virginia","Annandale",2006,9,25,12.154765,6.4495818875,29
"8282","Virginia","Annandale",2006,10,28,13.27798,5.660413775,25
"8283","Virginia","Annandale",2006,11,29.5,20.506675,8.678538775,18
"8284","Virginia","Annandale",2006,12,31,23.16831,7.744788775,17
"8285","Virginia","Annandale",2007,1,28,15.15364,7.002156725,20
"8286","Virginia","Annandale",2007,2,29,17.37174,8.1785431125,26
"8287","Virginia","Annandale",2007,3,26,16.4227893192,10.84125,34
"8288","Virginia","Annandale",2007,4,24.5,12.46938,4.88328125,34.5
"8289","Virginia","Annandale",2007,5,27,14.68585,6.569023625,50
"8290","Virginia","Annandale",2007,6,19.5,12.9507581064,6.666461225,48.5
"8291","Virginia","Annandale",2007,7,22,9.96775,6.594163775,48
"8292","Virginia","Annandale",2007,8,22,17.65201,3.711195275,54
"8293","Virginia","Annandale",2007,9,25.5,17.030425,3.1627184,44
"8294","Virginia","Annandale",2007,10,25,15.4492,4.756773725,31
"8295","Virginia","Annandale",2007,11,28.5,23.4407184468,4.1451915375,19.5
"8296","Virginia","Annandale",2008,3,38,7.28675,7.853226275,3
"8297","Virginia","Annandale",2008,4,24,11.3623352908,7.5043438,34.5
"8298","Virginia","Annandale",2008,5,12,6.09046,13.55,36
"8299","Virginia","Annandale",2008,6,16,8.89906,4.648336225,48
"8300","Virginia","Annandale",2008,7,18.5,12.32843,3.309664225,50.5
"8301","Virginia","Annandale",2008,8,22,17.21581,3.467601275,43
"8302","Virginia","Annandale",2008,9,19,16.1900696596,3.4393164375,32.5
"8303","Virginia","Annandale",2008,10,25,15.10839,3.684476275,25
"8304","Virginia","Annandale",2008,11,23.5,19.7894618936,3.4676056125,20
"8305","Virginia","Annandale",2008,12,24,8.74802,6.811038775,19
"8306","Virginia","Annandale",2009,1,32,18.49771,6.107843275,22
"8307","Virginia","Annandale",2009,2,25,11.1009103404,4.720625,29.5
"8308","Virginia","Annandale",2009,3,25,8.26657,5.841148725,31
"8309","Virginia","Annandale",2009,4,19,7.651815,5.621914125,42
"8310","Virginia","McLean",2000,1,29,30.39945,26.877711225,12
"8311","Virginia","McLean",2000,2,39,31.210495,12.241875,24
"8312","Virginia","McLean",2000,3,38,34.9536005816,13.431663775,33
"8313","Virginia","McLean",2000,4,40,19.318845,12.726820025,32.5
"8314","Virginia","McLean",2000,5,40,20.33464,7.527913775,47
"8315","Virginia","McLean",2000,6,32,14.62857,8.27975,43
"8316","Virginia","McLean",2000,7,38,25.0106781064,7.5331096125,48
"8317","Virginia","McLean",2000,8,32,10.63245,8.100211225,38
"8318","Virginia","McLean",2000,9,32,35.69276,8.22671875,30
